voters_number,p_005,p_001
834,0.045563549160671464,0.23741007194244604
835,0.041916167664670656,0.23353293413173654
836,0.0430622009569378,0.23444976076555024
837,0.04659498207885305,0.23775388291517324
838,0.045346062052505964,0.23627684964200477
839,0.04648390941597139,0.23718712753277713
840,0.023809523809523808,0.21428571428571427
841,0.04637336504161712,0.23662306777645659
842,0.04513064133016627,0.23515439429928742
843,0.046263345195729534,0.23606168446026096
844,0.04265402843601896,0.23222748815165878
845,0.04142011834319527,0.23076923076923078
846,0.04491725768321513,0.23404255319148937
847,0.04604486422668241,0.23494687131050768
848,0.04245283018867924,0.23113207547169812
849,0.045936395759717315,0.23439340400471143
850,0.03529411764705882,0.17647058823529413
851,0.045828437132784956,0.23384253819036427
852,0.04225352112676056,0.2300469483568075
853,0.04572098475967175,0.23329425556858147
854,0.04449648711943794,0.23185011709601874
855,0.04093567251461988,0.22807017543859648
856,0.04205607476635514,0.22897196261682243
857,0.045507584597432905,0.2322053675612602
858,0.04428904428904429,0.23076923076923078
859,0.04540162980209546,0.23166472642607683
860,0.023255813953488372,0.20930232558139536
861,0.04529616724738676,0.2311265969802555
862,0.04408352668213457,0.2296983758700696
863,0.04519119351100811,0.23059096176129779
864,0.041666666666666664,0.22685185185185186
865,0.04046242774566474,0.2254335260115607
866,0.04387990762124711,0.22863741339491916
867,0.04498269896193772,0.2295271049596309
868,0.041474654377880185,0.22580645161290322
869,0.04487917146144994,0.2289988492520138
870,0.034482758620689655,0.21839080459770116
871,0.04477611940298507,0.22847301951779564
872,0.04128440366972477,0.22477064220183487
873,0.044673539518900345,0.2279495990836197
874,0.043478260869565216,0.22654462242562928
875,0.04,0.2
876,0.0410958904109589,0.2237442922374429
877,0.04446978335233751,0.22690992018244013
878,0.04328018223234624,0.2255125284738041
879,0.04436860068259386,0.22639362912400454
880,0.022727272727272728,0.20454545454545456
881,0.04426787741203178,0.22587968217934165
882,0.04308390022675737,0.22448979591836735
883,0.044167610419026046,0.22536806342015855
884,0.04072398190045249,0.22171945701357465
885,0.03954802259887006,0.22033898305084745
886,0.04288939051918736,0.2234762979683973
887,0.043968432919954906,0.22435174746335965
888,0.04054054054054054,0.22072072072072071
889,0.043869516310461196,0.22384701912260968
890,0.033707865168539325,0.21348314606741572
891,0.04377104377104377,0.22334455667789002
892,0.04035874439461883,0.21973094170403587
893,0.043673012318029114,0.22284434490481522
894,0.042505592841163314,0.2214765100671141
895,0.03910614525139665,0.21787709497206703
896,0.04017857142857143,0.21875
897,0.043478260869565216,0.221850613154961
898,0.042316258351893093,0.22048997772828507
899,0.04338153503893215,0.22135706340378197
900,0.022222222222222223,0.1111111111111111
901,0.04328523862375139,0.22086570477247502
902,0.04212860310421286,0.21951219512195122
903,0.04318936877076412,0.2203765227021041
904,0.03982300884955752,0.2168141592920354
905,0.03867403314917127,0.2154696132596685
906,0.04194260485651214,0.2185430463576159
907,0.04299889746416759,0.21940463065049615
908,0.039647577092511016,0.21585903083700442
909,0.0429042904290429,0.21892189218921893
910,0.03296703296703297,0.2087912087912088
911,0.042810098792535674,0.21844127332601537
912,0.039473684210526314,0.2149122807017544
913,0.04271631982475356,0.21796276013143484
914,0.04157549234135667,0.21663019693654267
915,0.03825136612021858,0.21311475409836064
916,0.039301310043668124,0.21397379912663755
917,0.04252998909487459,0.21701199563794984
918,0.04139433551198257,0.21568627450980393
919,0.042437431991294884,0.21653971708378672
920,0.021739130434782608,0.1956521739130435
921,0.04234527687296417,0.21606948968512488
922,0.04121475054229935,0.21475054229934923
923,0.04225352112676056,0.21560130010834236
924,0.03896103896103896,0.21212121212121213
925,0.03783783783783784,0.1891891891891892
926,0.04103671706263499,0.21382289416846653
927,0.042071197411003236,0.21467098166127294
928,0.03879310344827586,0.21120689655172414
929,0.04198062432723358,0.21420882669537136
930,0.03225806451612903,0.20430107526881722
931,0.04189044038668099,0.21374865735767992
932,0.03862660944206009,0.21030042918454936
933,0.04180064308681672,0.2132904608788853
934,0.04068522483940043,0.21199143468950749
935,0.0374331550802139,0.20855614973262032
936,0.038461538461538464,0.2094017094017094
937,0.0416221985058698,0.21237993596584845
938,0.04051172707889126,0.21108742004264391
939,0.04153354632587859,0.21192758253461128
940,0.02127659574468085,0.19148936170212766
941,0.04144527098831031,0.21147715196599362
942,0.040339702760084924,0.21019108280254778
943,0.041357370095440084,0.2110286320254507
944,0.038135593220338986,0.2076271186440678
945,0.037037037037037035,0.20634920634920634
946,0.040169133192389,0.20930232558139536
947,0.04118268215417107,0.21013727560718057
948,0.0379746835443038,0.20675105485232068
949,0.0410958904109589,0.20969441517386722
950,0.031578947368421054,0.15789473684210525
951,0.04100946372239748,0.2092534174553102
952,0.037815126050420166,0.20588235294117646
953,0.040923399790136414,0.2088142707240294
954,0.039832285115303984,0.20754716981132076
955,0.03664921465968586,0.20418848167539266
956,0.03765690376569038,0.20502092050209206
957,0.04075235109717868,0.20794148380355276
958,0.03966597077244259,0.20668058455114824
959,0.040667361835245046,0.20750782064650677
960,0.020833333333333332,0.1875
961,0.04058272632674298,0.20707596253902186
962,0.0395010395010395,0.20582120582120583
963,0.040498442367601244,0.2066458982346833
964,0.03734439834024896,0.2033195020746888
965,0.03626943005181347,0.20207253886010362
966,0.039337474120082816,0.20496894409937888
967,0.04033092037228542,0.20579110651499483
968,0.0371900826446281,0.2024793388429752
969,0.04024767801857585,0.20536635706914344
970,0.030927835051546393,0.1958762886597938
971,0.04016477857878476,0.20494335736354274
972,0.037037037037037035,0.20164609053497942
973,0.040082219938335044,0.20452209660842754
974,0.039014373716632446,0.2032854209445585
975,0.035897435897435895,0.1794871794871795
976,0.036885245901639344,0.20081967213114754
977,0.03991811668372569,0.20368474923234392
978,0.03885480572597137,0.20245398773006135
979,0.03983656792645557,0.20326864147088866
980,0.02040816326530612,0.1836734693877551
981,0.039755351681957186,0.20285423037716616
982,0.038696537678207736,0.20162932790224034
983,0.03967446592065107,0.20244150559511698
984,0.036585365853658534,0.1991869918699187
985,0.03553299492385787,0.19796954314720813
986,0.038539553752535496,0.20081135902636918
987,0.03951367781155015,0.2016210739614995
988,0.03643724696356275,0.19838056680161945
989,0.03943377148634985,0.2012133468149646
990,0.030303030303030304,0.1919191919191919
991,0.039354187689202826,0.20080726538849647
992,0.036290322580645164,0.1975806451612903
993,0.03927492447129909,0.20040281973816718
994,0.03822937625754527,0.19919517102615694
995,0.035175879396984924,0.19597989949748743
996,0.03614457831325301,0.19678714859437751
997,0.03911735205616851,0.1995987963891675
998,0.03807615230460922,0.19839679358717435
999,0.03903903903903904,0.1991991991991992
1000,0.02,0.1
1001,0.03896103896103896,0.19880119880119881
1002,0.03792415169660679,0.19760479041916168
1003,0.038883349950149554,0.1984047856430708
1004,0.035856573705179286,0.1952191235059761
1005,0.03482587064676617,0.19402985074626866
1006,0.03777335984095427,0.19681908548707752
1007,0.038728897715988087,0.19761668321747766
1008,0.03571428571428571,0.19444444444444445
1009,0.03865213082259663,0.19722497522299307
1010,0.0297029702970297,0.18811881188118812
1011,0.03857566765578635,0.19683481701285854
1012,0.03557312252964427,0.19367588932806323
1013,0.0384995064165844,0.1964461994076999
1014,0.03747534516765286,0.1952662721893491
1015,0.034482758620689655,0.1921182266009852
1016,0.03543307086614173,0.19291338582677164
1017,0.038348082595870206,0.19567354965585054
1018,0.03732809430255403,0.1944990176817289
1019,0.038272816486751716,0.19528949950932287
1020,0.0196078431372549,0.17647058823529413
1021,0.03819784524975514,0.19490695396669933
1022,0.03718199608610567,0.19373776908023482
1023,0.03812316715542522,0.19452590420332355
1024,0.03515625,0.19140625
1025,0.03414634146341464,0.17073170731707318
1026,0.037037037037037035,0.19298245614035087
1027,0.0379746835443038,0.1937682570593963
1028,0.03501945525291829,0.19066147859922178
1029,0.037900874635568516,0.1933916423712342
1030,0.02912621359223301,0.18446601941747573
1031,0.037827352085354024,0.1930164888457808
1032,0.03488372093023256,0.18992248062015504
1033,0.0377541142303969,0.19264278799612777
1034,0.0367504835589942,0.19148936170212766
1035,0.033816425120772944,0.18840579710144928
1036,0.03474903474903475,0.1891891891891892
1037,0.037608486017357765,0.1918997107039537
1038,0.036608863198458574,0.1907514450867052
1039,0.03753609239653513,0.1915303176130895
1040,0.019230769230769232,0.17307692307692307
1041,0.037463976945244955,0.19116234390009607
1042,0.036468330134357005,0.19001919385796545
1043,0.037392138063279005,0.19079578139980824
1044,0.034482758620689655,0.18773946360153257
1045,0.03349282296650718,0.18660287081339713
1046,0.036328871892925434,0.18929254302103252
1047,0.03724928366762178,0.19006685768863418
1048,0.03435114503816794,0.18702290076335878
1049,0.037178265014299335,0.18970448045757865
1050,0.02857142857142857,0.14285714285714285
1051,0.037107516650808754,0.18934348239771645
1052,0.034220532319391636,0.18631178707224336
1053,0.037037037037037035,0.1889838556505223
1054,0.036053130929791274,0.18785578747628084
1055,0.03317535545023697,0.1848341232227488
1056,0.03409090909090909,0.1856060606060606
1057,0.036896877956480605,0.18826868495742669
1058,0.035916824196597356,0.18714555765595464
1059,0.036827195467422094,0.18791312559017942
1060,0.018867924528301886,0.16981132075471697
1061,0.036757775683317624,0.1875589066918002
1062,0.035781544256120526,0.1864406779661017
1063,0.036688617121354655,0.187206020696143
1064,0.03383458646616541,0.18421052631578946
1065,0.03286384976525822,0.18309859154929578
1066,0.03564727954971857,0.18574108818011256
1067,0.03655107778819119,0.18650421743205248
1068,0.033707865168539325,0.18352059925093633
1069,0.03648269410664172,0.186155285313377
1070,0.028037383177570093,0.17757009345794392
1071,0.036414565826330535,0.1858076563958917
1072,0.033582089552238806,0.1828358208955224
1073,0.036346691519105315,0.18546132339235788
1074,0.035381750465549346,0.18435754189944134
1075,0.03255813953488372,0.16279069767441862
1076,0.03345724907063197,0.1821561338289963
1077,0.036211699164345405,0.18477251624883936
1078,0.03525046382189239,0.1836734693877551
1079,0.03614457831325301,0.18443002780352177
1080,0.018518518518518517,0.16666666666666666
1081,0.036077705827937095,0.18408880666049954
1082,0.03512014787430684,0.18299445471349354
1083,0.036011080332409975,0.1837488457987073
1084,0.033210332103321034,0.18081180811808117
1085,0.03225806451612903,0.17972350230414746
1086,0.034990791896869246,0.18232044198895028
1087,0.035878564857405704,0.18307267709291627
1088,0.03308823529411765,0.1801470588235294
1089,0.03581267217630854,0.1827364554637282
1090,0.027522935779816515,0.1743119266055046
1091,0.035747021081576534,0.18240146654445463
1092,0.03296703296703297,0.1794871794871795
1093,0.035681610247026534,0.18206770356816102
1094,0.03473491773308958,0.1809872029250457
1095,0.0319634703196347,0.1780821917808219
1096,0.032846715328467155,0.17883211678832117
1097,0.03555150410209663,0.1814038286235187
1098,0.03460837887067395,0.18032786885245902
1099,0.03548680618744313,0.181073703366697
1100,0.01818181818181818,0.09090909090909091
1101,0.035422343324250684,0.1807447774750227
1102,0.034482758620689655,0.17967332123411978
1103,0.03535811423390753,0.18041704442429737
1104,0.03260869565217391,0.17753623188405798
1105,0.03167420814479638,0.17647058823529413
1106,0.034358047016274866,0.17902350813743217
1107,0.03523035230352303,0.17976513098464317
1108,0.032490974729241874,0.17689530685920576
1109,0.0351668169522092,0.17944093778178538
1110,0.02702702702702703,0.17117117117117117
1111,0.0351035103510351,0.1791179117911791
1112,0.03237410071942446,0.17625899280575538
1113,0.03504043126684636,0.17879604672057503
1114,0.03411131059245961,0.17773788150807898
1115,0.03139013452914798,0.17488789237668162
1116,0.03225806451612903,0.17562724014336917
1117,0.03491495076096687,0.17815577439570277
1118,0.03398926654740608,0.1771019677996422
1119,0.03485254691689008,0.1778373547810545
1120,0.017857142857142856,0.16071428571428573
1121,0.03479036574487065,0.17752007136485282
1122,0.0338680926916221,0.17647058823529413
1123,0.034728406055209264,0.1772039180765806
1124,0.03202846975088968,0.17437722419928825
1125,0.03111111111111111,0.15555555555555556
1126,0.03374777975133215,0.17584369449378331
1127,0.03460514640638864,0.17657497781721385
1128,0.031914893617021274,0.17375886524822695
1129,0.03454384410983171,0.1762621789193977
1130,0.02654867256637168,0.168141592920354
1131,0.034482758620689655,0.17595048629531387
1132,0.03180212014134275,0.17314487632508835
1133,0.03442188879082083,0.17563989408649602
1134,0.03350970017636684,0.1746031746031746
1135,0.030837004405286344,0.17180616740088106
1136,0.03169014084507042,0.17253521126760563
1137,0.03430079155672823,0.17502198768689534
1138,0.033391915641476276,0.17398945518453426
1139,0.03424056189640035,0.17471466198419666
1140,0.017543859649122806,0.15789473684210525
1141,0.03418054338299737,0.17440841367221735
1142,0.03327495621716287,0.1733800350262697
1143,0.03412073490813648,0.17410323709536307
1144,0.03146853146853147,0.17132867132867133
1145,0.03056768558951965,0.1703056768558952
1146,0.03315881326352531,0.17277486910994763
1147,0.03400174367916303,0.17349607672188316
1148,0.0313588850174216,0.17073170731707318
1149,0.033942558746736295,0.1731940818102698
1150,0.02608695652173913,0.13043478260869565
1151,0.03388357949609035,0.17289313640312773
1152,0.03125,0.1701388888888889
1153,0.033824804856895055,0.17259323503902863
1154,0.03292894280762565,0.17157712305025996
1155,0.030303030303030304,0.16883116883116883
1156,0.031141868512110725,0.1695501730103806
1157,0.033707865168539325,0.17199654278305965
1158,0.03281519861830743,0.17098445595854922
1159,0.03364969801553063,0.17169974115616912
1160,0.017241379310344827,0.15517241379310345
1161,0.03359173126614987,0.17140396210163653
1162,0.03270223752151463,0.1703958691910499
1163,0.03353396388650043,0.1711092003439381
1164,0.030927835051546393,0.16838487972508592
1165,0.030042918454935622,0.16738197424892703
1166,0.032590051457975985,0.16981132075471697
1167,0.033419023136246784,0.17052270779777207
1168,0.030821917808219176,0.1678082191780822
1169,0.033361847733105215,0.17023096663815226
1170,0.02564102564102564,0.1623931623931624
1171,0.033304867634500426,0.1699402220324509
1172,0.030716723549488054,0.16723549488054607
1173,0.03324808184143223,0.16965046888320545
1174,0.03236797274275979,0.1686541737649063
1175,0.029787234042553193,0.14893617021276595
1176,0.030612244897959183,0.16666666666666666
1177,0.03313508920985556,0.16907391673746813
1178,0.03225806451612903,0.16808149405772496
1179,0.03307888040712468,0.16878710771840544
1180,0.01694915254237288,0.15254237288135594
1181,0.03302286198137172,0.1685012701100762
1182,0.032148900169204735,0.16751269035532995
1183,0.03296703296703297,0.16821639898562976
1184,0.030405405405405407,0.16554054054054054
1185,0.029535864978902954,0.16455696202531644
1186,0.03204047217537943,0.16694772344013492
1187,0.03285593934288121,0.16764953664700927
1188,0.030303030303030304,0.16498316498316498
1189,0.03280067283431455,0.16736753574432295
1190,0.025210084033613446,0.15966386554621848
1191,0.0327455919395466,0.1670864819479429
1192,0.030201342281879196,0.1644295302013423
1193,0.03269069572506287,0.16680637049455155
1194,0.031825795644891124,0.1658291457286432
1195,0.029288702928870293,0.16317991631799164
1196,0.030100334448160536,0.16387959866220736
1197,0.03258145363408521,0.16624895572263992
1198,0.03171953255425709,0.1652754590984975
1199,0.03252710592160134,0.16597164303586323
1200,0.016666666666666666,0.08333333333333333
1201,0.0324729392173189,0.16569525395503748
1202,0.03161397670549085,0.16472545757071547
1203,0.032418952618453865,0.16541978387364922
1204,0.029900332225913623,0.16279069767441862
1205,0.029045643153526972,0.16182572614107885
1206,0.03150912106135987,0.16417910447761194
1207,0.03231151615575808,0.16487158243579123
1208,0.029801324503311258,0.16225165562913907
1209,0.03225806451612903,0.16459884201819686
1210,0.024793388429752067,0.15702479338842976
1211,0.03220478943022296,0.16432700247729148
1212,0.0297029702970297,0.1617161716171617
1213,0.03215169002473207,0.1640560593569662
1214,0.03130148270181219,0.1630971993410214
1215,0.02880658436213992,0.16049382716049382
1216,0.029605263157894735,0.1611842105263158
1217,0.03204601479046836,0.16351684470008218
1218,0.031198686371100164,0.1625615763546798
1219,0.03199343724364233,0.16324856439704677
1220,0.01639344262295082,0.14754098360655737
1221,0.03194103194103194,0.16298116298116297
1222,0.031096563011456628,0.16202945990180032
1223,0.03188879803761243,0.16271463614063778
1224,0.029411764705882353,0.16013071895424835
1225,0.02857142857142857,0.14285714285714285
1226,0.03099510603588907,0.16150081566068517
1227,0.03178484107579462,0.1621841890790546
1228,0.029315960912052116,0.15960912052117263
1229,0.03173311635475997,0.16192026037428803
1230,0.024390243902439025,0.15447154471544716
1231,0.03168155970755483,0.16165718927701056
1232,0.02922077922077922,0.1590909090909091
1233,0.031630170316301706,0.16139497161394972
1234,0.03079416531604538,0.16045380875202594
1235,0.02834008097165992,0.15789473684210525
1236,0.02912621359223301,0.15857605177993528
1237,0.03152789005658852,0.1608730800323363
1238,0.030694668820678513,0.15993537964458804
1239,0.031476997578692496,0.1606133979015335
1240,0.016129032258064516,0.14516129032258066
1241,0.031426269137792104,0.16035455278001612
1242,0.030595813204508857,0.15942028985507245
1243,0.031375703942075624,0.16009654062751408
1244,0.028938906752411574,0.15755627009646303
1245,0.028112449799196786,0.1566265060240964
1246,0.030497592295345103,0.15890850722311398
1247,0.03127506014434643,0.1595829991980754
1248,0.028846153846153848,0.15705128205128205
1249,0.03122497998398719,0.15932746196957567
1250,0.024,0.12
1251,0.03117505995203837,0.15907274180655476
1252,0.02875399361022364,0.15654952076677317
1253,0.03112529928172386,0.15881883479648842
1254,0.030303030303030304,0.15789473684210525
1255,0.027888446215139442,0.1553784860557769
1256,0.028662420382165606,0.15605095541401273
1257,0.031026252983293555,0.1583134447096261
1258,0.030206677265500796,0.1573926868044515
1259,0.030976965845909452,0.1580619539316918
1260,0.015873015873015872,0.14285714285714285
1261,0.030927835051546393,0.1578112609040444
1262,0.030110935023771792,0.15689381933438987
1263,0.030878859857482184,0.15756136183689629
1264,0.028481012658227847,0.1550632911392405
1265,0.02766798418972332,0.1541501976284585
1266,0.030015797788309637,0.15639810426540285
1267,0.030781373322809787,0.15706393054459353
1268,0.028391167192429023,0.15457413249211358
1269,0.030732860520094562,0.15681639085894405
1270,0.023622047244094488,0.14960629921259844
1271,0.03068450039339103,0.15656963021243114
1272,0.02830188679245283,0.1540880503144654
1273,0.030636292223095052,0.1563236449332286
1274,0.029827315541601257,0.1554160125588697
1275,0.027450980392156862,0.13725490196078433
1276,0.02821316614420063,0.1536050156739812
1277,0.030540328895849646,0.1558339859044636
1278,0.0297339593114241,0.15492957746478872
1279,0.03049257232212666,0.15559030492572323
1280,0.015625,0.140625
1281,0.03044496487119438,0.15534738485558158
1282,0.029641185647425898,0.1544461778471139
1283,0.030397505845674203,0.15510522213561964
1284,0.028037383177570093,0.1526479750778816
1285,0.027237354085603113,0.1517509727626459
1286,0.029548989113530325,0.15396578538102643
1287,0.030303030303030304,0.15462315462315462
1288,0.027950310559006212,0.15217391304347827
1289,0.030256012412723042,0.15438324282389448
1290,0.023255813953488372,0.14728682170542637
1291,0.030209140201394268,0.1541440743609605
1292,0.02786377708978328,0.15170278637770898
1293,0.030162412993039442,0.15390564578499613
1294,0.02936630602782071,0.15301391035548687
1295,0.02702702702702703,0.15057915057915058
1296,0.027777777777777776,0.15123456790123457
1297,0.030069390902081727,0.15343099460292983
1298,0.029275808936825885,0.15254237288135594
1299,0.03002309468822171,0.15319476520400307
1300,0.015384615384615385,0.07692307692307693
1301,0.02997694081475788,0.15295926210607225
1302,0.029185867895545316,0.15207373271889402
1303,0.029930928626247123,0.15272448196469685
1304,0.027607361963190184,0.15030674846625766
1305,0.02681992337164751,0.14942528735632185
1306,0.02909647779479326,0.15160796324655437
1307,0.029839326702371844,0.15225707727620505
1308,0.027522935779816515,0.14984709480122324
1309,0.029793735676088617,0.1520244461420932
1310,0.022900763358778626,0.1450381679389313
1311,0.029748283752860413,0.15179252479023647
1312,0.027439024390243903,0.14939024390243902
1313,0.0297029702970297,0.15156130997715156
1314,0.0289193302891933,0.1506849315068493
1315,0.026615969581749048,0.1482889733840304
1316,0.02735562310030395,0.14893617021276595
1317,0.029612756264236904,0.15110098709187547
1318,0.028831562974203338,0.15022761760242792
1319,0.029567854435178165,0.1508718726307809
1320,0.015151515151515152,0.13636363636363635
1321,0.029523088569265707,0.1506434519303558
1322,0.028744326777609682,0.14977307110438728
1323,0.02947845804988662,0.15041572184429328
1324,0.027190332326283987,0.14803625377643503
1325,0.026415094339622643,0.1320754716981132
1326,0.02865761689291101,0.1493212669683258
1327,0.0293896006028636,0.14996232102486812
1328,0.02710843373493976,0.14759036144578314
1329,0.029345372460496615,0.14973664409330323
1330,0.022556390977443608,0.14285714285714285
1331,0.029301277235161533,0.14951164537941397
1332,0.02702702702702703,0.14714714714714713
1333,0.029257314328582147,0.14928732183045762
1334,0.02848575712143928,0.14842578710644677
1335,0.026217228464419477,0.14606741573033707
1336,0.02694610778443114,0.1467065868263473
1337,0.02916978309648467,0.14884068810770382
1338,0.028400597907324365,0.14798206278026907
1339,0.02912621359223301,0.1486183719193428
1340,0.014925373134328358,0.13432835820895522
1341,0.029082774049217,0.14839671886651754
1342,0.028315946348733235,0.14754098360655737
1343,0.029039463886820552,0.14817572598659717
1344,0.026785714285714284,0.14583333333333334
1345,0.026022304832713755,0.1449814126394052
1346,0.02823179791976226,0.14710252600297177
1347,0.028953229398663696,0.147735708982925
1348,0.026706231454005934,0.14540059347181009
1349,0.028910303928836176,0.1475166790214974
1350,0.022222222222222223,0.1111111111111111
1351,0.028867505551443375,0.14729829755736493
1352,0.026627218934911243,0.14497041420118342
1353,0.028824833702882482,0.14708056171470807
1354,0.028064992614475627,0.14623338257016247
1355,0.025830258302583026,0.14391143911439114
1356,0.02654867256637168,0.14454277286135694
1357,0.028739867354458364,0.1466470154753132
1358,0.027982326951399118,0.14580265095729014
1359,0.02869757174392936,0.14643119941133187
1360,0.014705882352941176,0.1323529411764706
1361,0.028655400440852314,0.1462160176340926
1362,0.027900146842878122,0.14537444933920704
1363,0.028613352898019074,0.14600146735143066
1364,0.026392961876832845,0.1436950146627566
1365,0.02564102564102564,0.14285714285714285
1366,0.027818448023426062,0.14494875549048317
1367,0.02852962692026335,0.14557425018288223
1368,0.02631578947368421,0.14327485380116958
1369,0.028487947406866325,0.14536157779401024
1370,0.021897810218978103,0.1386861313868613
1371,0.028446389496717725,0.14514952589350838
1372,0.026239067055393587,0.14285714285714285
1373,0.028404952658412235,0.14493809176984704
1374,0.027656477438136828,0.14410480349344978
1375,0.025454545454545455,0.12727272727272726
1376,0.02616279069767442,0.14244186046511628
1377,0.02832244008714597,0.14451706608569354
1378,0.027576197387518143,0.14368650217706821
1379,0.028281363306744016,0.14430746918056564
1380,0.014492753623188406,0.13043478260869565
1381,0.028240405503258507,0.14409847936278058
1382,0.027496382054992764,0.14327062228654125
1383,0.028199566160520606,0.14389009399855388
1384,0.02601156069364162,0.1416184971098266
1385,0.02527075812274368,0.1407942238267148
1386,0.027417027417027416,0.14285714285714285
1387,0.028118240807498196,0.14347512617159336
1388,0.025936599423631124,0.14121037463976946
1389,0.028077753779697623,0.14326853851691865
1390,0.02158273381294964,0.1366906474820144
1391,0.028037383177570093,0.1430625449317038
1392,0.02586206896551724,0.14080459770114942
1393,0.02799712849964106,0.14285714285714285
1394,0.027259684361549498,0.14203730272596843
1395,0.025089605734767026,0.13978494623655913
1396,0.025787965616045846,0.14040114613180515
1397,0.02791696492483894,0.14244810307802433
1398,0.027181688125894134,0.14163090128755365
1399,0.027877055039313797,0.14224446032880628
1400,0.014285714285714285,0.07142857142857142
1401,0.027837259100642397,0.14204139900071378
1402,0.02710413694721826,0.14122681883024252
1403,0.027797576621525304,0.14183891660727013
1404,0.02564102564102564,0.1396011396011396
1405,0.02491103202846975,0.1387900355871886
1406,0.02702702702702703,0.14082503556187767
1407,0.02771855010660981,0.1414356787491116
1408,0.02556818181818182,0.13920454545454544
1409,0.027679205110007096,0.14123491838183108
1410,0.02127659574468085,0.1347517730496454
1411,0.027639971651311126,0.1410347271438696
1412,0.025495750708215296,0.1388101983002833
1413,0.027600849256900213,0.1408351026185421
1414,0.026874115983026876,0.14002828854314003
1415,0.024734982332155476,0.13780918727915195
1416,0.025423728813559324,0.1384180790960452
1417,0.027522935779816515,0.14043754410726889
1418,0.02679830747531735,0.13963328631875882
1419,0.02748414376321353,0.14023960535588442
1420,0.014084507042253521,0.1267605633802817
1421,0.02744546094299789,0.14004222378606615
1422,0.026722925457102673,0.13924050632911392
1423,0.027406886858749122,0.1398453970484891
1424,0.025280898876404494,0.13764044943820225
1425,0.02456140350877193,0.12280701754385964
1426,0.02664796633941094,0.1388499298737728
1427,0.027330063069376315,0.13945339873861248
1428,0.025210084033613446,0.13725490196078433
1429,0.02729181245626312,0.13925822253324002
1430,0.02097902097902098,0.13286713286713286
1431,0.027253668763102725,0.13906359189378056
1432,0.025139664804469275,0.13687150837988826
1433,0.02721563154221912,0.1388695045359386
1434,0.026499302649930265,0.13807531380753138
1435,0.024390243902439025,0.13588850174216027
1436,0.025069637883008356,0.13649025069637882
1437,0.027139874739039668,0.13848295059151008
1438,0.02642559109874826,0.1376912378303199
1439,0.027102154273801252,0.13829047949965254
1440,0.013888888888888888,0.125
1441,0.027064538514920196,0.13809854267869534
1442,0.026352288488210817,0.13730929264909847
1443,0.02702702702702703,0.1379071379071379
1444,0.024930747922437674,0.13573407202216067
1445,0.02422145328719723,0.13494809688581316
1446,0.02627939142461964,0.13692946058091288
1447,0.026952315134761574,0.1375259156876296
1448,0.024861878453038673,0.13535911602209943
1449,0.026915113871635612,0.137336093857833
1450,0.020689655172413793,0.10344827586206896
1451,0.026878015161957272,0.13714679531357685
1452,0.024793388429752067,0.1349862258953168
1453,0.026841018582243633,0.13695801789401238
1454,0.026134800550206328,0.1361760660247593
1455,0.024054982817869417,0.13402061855670103
1456,0.024725274725274724,0.1346153846153846
1457,0.026767330130404943,0.13658201784488674
1458,0.02606310013717421,0.13580246913580246
1459,0.026730637422892393,0.13639479095270735
1460,0.0136986301369863,0.1232876712328767
1461,0.026694045174537988,0.13620807665982204
1462,0.025991792065663474,0.1354309165526676
1463,0.026657552973342446,0.13602187286397813
1464,0.02459016393442623,0.13387978142076504
1465,0.023890784982935155,0.13310580204778158
1466,0.02592087312414734,0.13506139154160982
1467,0.026584867075664622,0.1356509884117246
1468,0.02452316076294278,0.1335149863760218
1469,0.02654867256637168,0.13546630360789652
1470,0.02040816326530612,0.1292517006802721
1471,0.026512576478585997,0.13528212100611828
1472,0.024456521739130436,0.1331521739130435
1473,0.026476578411405296,0.13509843856076034
1474,0.025780189959294438,0.13432835820895522
1475,0.023728813559322035,0.11864406779661017
1476,0.024390243902439025,0.13279132791327913
1477,0.026404874746106973,0.13473256601218686
1478,0.02571041948579161,0.13396481732070364
1479,0.02636916835699797,0.1345503718728871
1480,0.013513513513513514,0.12162162162162163
1481,0.02633355840648211,0.13436866981769074
1482,0.02564102564102564,0.13360323886639677
1483,0.026298044504383007,0.1341874578556979
1484,0.02425876010781671,0.1320754716981132
1485,0.02356902356902357,0.13131313131313133
1486,0.02557200538358008,0.13324360699865412
1487,0.026227303295225286,0.13382649630127774
1488,0.024193548387096774,0.13172043010752688
1489,0.026192075218267292,0.13364674278038952
1490,0.020134228187919462,0.12751677852348994
1491,0.026156941649899398,0.1334674714956405
1492,0.024128686327077747,0.13136729222520108
1493,0.026121902210314803,0.1332886805090422
1494,0.025435073627844713,0.13253012048192772
1495,0.023411371237458192,0.13043478260869565
1496,0.02406417112299465,0.13101604278074866
1497,0.026052104208416832,0.13293253173012692
1498,0.025367156208277702,0.1321762349799733
1499,0.02601734489659773,0.13275517011340893
1500,0.013333333333333334,0.06666666666666667
1501,0.02598267821452365,0.13257828114590273
1502,0.02529960053262317,0.1318242343541944
1503,0.02594810379241517,0.1324018629407851
1504,0.023936170212765957,0.13031914893617022
1505,0.023255813953488372,0.12956810631229235
1506,0.025232403718459494,0.13147410358565736
1507,0.025879230258792303,0.1320504313205043
1508,0.023872679045092837,0.129973474801061
1509,0.02584493041749503,0.1318754141815772
1510,0.019867549668874173,0.12582781456953643
